sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b340>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:42:04 +0200,2019-05-26 15:39:46 +0200,2019-05-26 15:40:38 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b3e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:43:03 +0200,2019-05-26 15:41:10 +0200,2019-05-26 15:42:00 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b480>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:44:12 +0200,2019-05-26 15:42:01 +0200,2019-05-26 15:42:56 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:45:35 +0200,2019-05-26 15:43:15 +0200,2019-05-26 15:44:06 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:46:44 +0200,2019-05-26 15:44:39 +0200,2019-05-26 15:45:26 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:48:06 +0200,2019-05-26 15:45:46 +0200,2019-05-26 15:46:36 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b700>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:49:28 +0200,2019-05-26 15:47:07 +0200,2019-05-26 15:48:01 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b7a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:51:01 +0200,2019-05-26 15:48:29 +0200,2019-05-26 15:49:20 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b840>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:53:09 +0200,2019-05-26 15:50:06 +0200,2019-05-26 15:50:53 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:55:02 +0200,2019-05-26 15:52:00 +0200,2019-05-26 15:52:57 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6b980>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:55:58 +0200,2019-05-26 15:54:07 +0200,2019-05-26 15:54:54 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6ba20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:57:10 +0200,2019-05-26 15:54:58 +0200,2019-05-26 15:55:50 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6bac0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:58:48 +0200,2019-05-26 15:56:11 +0200,2019-05-26 15:57:02 +0200,50
"Pedro’s Apple Watch","5.2","<<HKDevice: 0x283e6bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,2, software:5.2>","DistanceSwimming","m",2019-05-26 15:59:57 +0200,2019-05-26 15:57:49 +0200,2019-05-26 15:58:41 +0200,50
